InsuranceRecordID,ProviderID,LocationID,ProviderInsuranceID,ProviderInsuranceName,ProviderPlanID,ProviderPlanName,ProviderNetworkType,ProviderPlanStartDate,ProviderPlanEndDate,ProviderContractStatus
20e6d8eb-5ef4-4037-8bb1-d03ba9de1ee0,1b597948-7a36-410f-b6de-f11cce119664,4587dda5-7654-41de-b4d7-fe3724c69311,04073ee0-6841-4930-a4c8-bf9f84aabf37,Aetna,31edc769-8816-4efb-b3a3-700d45150677,"{""ADVANTAGE EPO HSA NJPA""}",In Network,2024-08-03,2025-03-01,Pending
172c6c75-4474-4fc0-a072-0e2b4678a9ce,5f70d424-5d26-4acc-b259-6d38592a99cb,e5e7426a-1017-428e-8020-599dfeb44ea1,efb41df0-4661-4b3f-a919-e5efb76aff02,Kaiser Permanente,baaf8d76-1a30-44c1-958c-65066985a3ff,"{""ADVANTAGE EPO WITH BLUEHPN""}",In Network,2024-12-24,2025-03-10,Terminated
507a9e40-8ae6-4e03-983a-f18dcdd86ca6,28be4c2c-06ef-4875-bdc4-e5308f039833,d2574a13-9b00-4b36-adac-a7e7baa242a8,38c5ebf7-0cb8-4786-9f73-aed69a72a59f,Humana,644a1d14-592f-413c-b1e8-5a45423c1dd0,"{""ADVANTAGE EPO"",""EPO/EPO PLUS"",""ADVANTAGE EPO NJPA""}",In Network,2023-12-25,2024-12-08,Pending
6d0f1156-2330-49d8-81b9-de7cfb3dd10f,bc8f09c4-a3f5-4ebb-8355-a8055f01770f,3b09ae84-7261-4d74-abd5-9dded649564d,5aaea669-5aa6-4cbc-9ef0-4a9e9f5f8ffa,Humana,c941a161-6b9c-4214-8f5f-a2c367f18260,"{""ADVANTAGE EPO WITH BLUEHPN""}",Out of Network,2024-11-28,2025-06-04,Active
1f7c47a6-ab6d-48ca-b8b2-f9aaf94d7261,57365a31-a636-43b2-b0b3-ddefe1a2393a,7a4dbf15-8961-4da5-ab19-ea9ac3779815,cf9a4c45-ac53-4953-896b-3684cdd7f62d,Kaiser Permanente,8c28045e-503d-4907-8a03-f93e2dd275f3,"{""DIRECT ACCESS"",""ADVANTAGE EPO NJ""}",In Network,2024-04-08,2025-04-06,Pending
134311f7-4121-4495-a99f-3ede0f7738d0,9d573e44-313e-43b8-a37b-ba36336d5b2d,578271b9-20d2-42e4-95c1-27e912011947,f4dc2b09-4481-4f0f-b61d-7c485b1d271a,Kaiser Permanente,70825972-4bfb-4033-8452-99f2cd453cf3,"{""DIRECT ACCESS"",""ADVANTAGE EPO HSA NJPA""}",In Network,2022-10-23,2024-08-01,Pending
8c35b6b3-3895-4418-8f6a-a4277c89f231,f78c6b07-c470-4218-ba78-74e629c9ab21,8789c536-51b0-4cf4-957b-66853e1e344e,8847e822-2d0e-4b31-b44e-de95dfbf3e55,Cigna,72756148-2aaf-4ea8-8b22-569752c6c0bc,"{""EPO/EPO PLUS"",""ADVANTAGE EPO NJ""}",Out of Network,2023-07-20,2023-10-28,Active
646e749a-a4f5-4bd0-8944-ccc68bea1646,cdd15d0a-a21e-43a7-ac46-13805c4ec4da,c4b9e62a-6db0-4390-8bea-f51d8d83d17d,7c9697de-a3b7-4597-8078-9c137648308e,Kaiser Permanente,d4c48d8d-b232-4fb8-bf51-032db50e44e7,"{""ADVANTAGE EPO WITH BLUEHPN""}",Out of Network,2024-05-24,2025-01-25,Pending
4237c479-c793-4e66-9cdd-f1494874e0a0,81548d81-6c06-4715-869a-bda147089f09,2fbb4304-3fb4-4ed6-b172-970af8eb6744,7ab52552-f2e6-4029-8261-195560bfb692,Humana,32a1b383-fd99-4349-8f65-43120f8c7e48,"{""ADVANTAGE EPO"",""EPO/EPO PLUS"",""ADVANTAGE EPO NJPA""}",In Network,2024-03-19,2024-06-17,Active
26f39e4c-e98d-44fc-bbad-58fd8bd89247,b2c14081-2c4f-40eb-a17e-427c161b02b1,899ef8b2-03ad-413f-8fcf-08ea1c06ec88,748bfb3c-29cf-4751-a9e6-dcc463130041,Blue Cross,15ba40c4-7dc5-4c89-9f21-aa88019db4cd,"{""ADVANTAGE EPO NJPA"",""ADVANTAGE EPO HSA NJPA""}",Out of Network,2023-11-15,2024-08-25,Pending
8a875781-7f3c-4155-b4f6-4d5f6bc803b0,36f2f3dd-a416-47bc-9fee-d09989a52dac,9e980d6a-236d-4aa1-874b-437702c9abd1,9423e9be-eb9d-4407-8376-077e821a2ed3,Blue Cross,bf5fcece-dcf1-413e-96ae-fd0c640b861b,"{""EPO/EPO PLUS""}",In Network,2025-01-30,2025-04-09,Active
00627f5a-6580-45d7-a22f-ab22e9904ec0,f13140d2-6adb-4e91-bf78-961631485f09,ada4c149-d2ed-487a-964c-99f4a53d46e9,822d64e0-a19c-4869-990b-eed0bea4ccd5,Blue Cross,de4aa3c9-011a-4f1f-a3fd-a16aa9d19330,"{""ADVANTAGE EPO"",""EPO/EPO PLUS"",""DIRECT ACCESS""}",In Network,2025-06-12,2025-06-29,Active
b2439d28-5834-4cb3-8ec4-60a0b553a21e,d237c515-f6c8-41ef-b9da-8f3ff50cdab3,ade89ffe-1e10-408b-9965-08dc0682a9fe,896fd437-900e-4304-86a8-895da20d9b31,Aetna,ed4ee169-befc-4d1d-8429-58ba440ea626,"{""ADVANTAGE EPO"",""ADVANTAGE EPO WITH BLUEHPN""}",In Network,2022-08-07,2023-01-15,Pending
a3ca3f72-66dd-4830-96e4-44d515b087de,63d964a8-162b-45ce-905d-a77e0dcab28f,389b2154-8251-4097-a41c-d6fd7e859ade,e219f53c-f9c8-4b14-9392-ac789306312e,Aetna,1e25506f-8dc6-4ed9-895a-78ed66b4b3b5,"{""ADVANTAGE EPO NJPA"",""DIRECT ACCESS""}",In Network,2025-03-25,2025-05-23,Pending
fe46d787-608b-482f-8e63-703b7840ef28,92748e58-600d-42ea-befe-2c7812d62997,fb42eccb-2f51-4966-b70f-bd992aee10fd,8df15f51-6143-48f0-b948-57000c825d41,United Healthcare,efbec3fe-1baa-42ee-a7a5-83347ed28e51,"{""ADVANTAGE EPO"",""ADVANTAGE EPO HSA NJPA""}",Out of Network,2024-06-22,2024-10-04,Terminated
5170e628-87b9-4c89-9909-a77d1c3d94b8,1fbd93a0-3700-4463-9a3f-3ba33bfa93c0,c23cc621-0b8d-4ac1-9c1b-f3ee7d998118,a201f47d-74f8-45e6-868e-d491d95aea5c,United Healthcare,926fb574-deb2-4b55-b811-3a0cf8dd0ae0,"{""CWA UNITY DIRECT""}",Out of Network,2023-04-12,2023-07-13,Active
f468dd20-1b6d-415d-875e-a7f04857f662,0d5a4805-a8ef-4f8a-bf0c-6c9d5ea33509,8fddb93c-8632-4d66-8dab-cee17bf75f5d,4483a3a1-ea8e-4b43-bd57-e6cf7dc3521a,Blue Cross,c5600fee-87bf-45eb-b2ec-868404b342ad,"{""ADVANTAGE EPO WITH BLUEHPN"",""DIRECT ACCESS"",""ADVANTAGE EPO NJPA""}",Out of Network,2024-02-17,2024-10-31,Terminated
c72e3547-ce6d-4e56-9580-20447527f1b9,434dd665-d9df-478e-b717-6caf0e60b5ab,387d0b77-c192-47a7-8de0-9ad6d933be79,f7ba7bac-d04d-491e-a8e1-65a84c08b53a,United Healthcare,4d77ec8b-024c-454f-abf4-14f7cc49d82e,"{""EPO/EPO PLUS"",""DIRECT ACCESS""}",Out of Network,2022-07-25,2025-02-18,Pending
caa62ac1-e3a0-4aff-806a-44cb31b8188e,dcab8b6b-6c17-4033-ba3a-8465e059f71e,6bf24d10-7565-4e14-b1d4-0b09b0fc35ee,e9ac8591-aeee-43ec-a1e9-ddaad8ae7b30,Kaiser Permanente,a0cde879-f709-4410-8cc2-60ff10d44e6d,"{""ADVANTAGE EPO"",""ADVANTAGE EPO NJ"",""ADVANTAGE EPO HSA NJPA""}",In Network,2022-07-13,2025-04-25,Terminated
312e1d2b-6086-45f6-ba0a-6815d16d3306,b680df13-ea46-477f-92e1-61714cb2f5f3,d747821a-d788-4d90-84cb-4c90b5f04384,01a1b81c-9fcf-4fda-988b-834987e0cd7f,Cigna,25f721ad-94be-4865-b48d-7781408f07d8,"{""EPO/EPO PLUS""}",In Network,2022-10-02,2024-06-03,Pending
6227b4d4-be83-473d-86ed-f0372c4e93d5,d2138323-7307-4338-abc4-a72174bbd205,78960ff3-56bf-4941-b01f-e64be536aa21,6ac61beb-9d52-449e-a9e1-2c98dbf3182a,Kaiser Permanente,267a53dd-8af0-4fd1-bf2b-7cb871d9e014,"{""ADVANTAGE EPO WITH BLUEHPN"",""EPO WITH BLUEHPN""}",Out of Network,2023-02-01,2024-11-14,Terminated
aba16d1c-0a53-4514-9c14-ac2c244cbb19,ceacaf84-7783-48e0-9dd3-daba5a6960ca,19aec704-65f8-4a9c-986b-f115541cf6c6,6405fccb-b109-46ff-bd22-c6a84c069422,United Healthcare,ec004e1c-454c-4769-9e27-ab97c1ef2cf3,"{""ADVANTAGE EPO""}",In Network,2024-12-28,2025-04-26,Active
3f6615e1-b77c-4950-a360-29c76275c838,b5652f60-b235-4538-a92f-aaee3f8a7b73,1e2ec82c-efa9-49ff-b6eb-97096868238e,262321b4-7c73-4df4-b687-ea8b8cc661e2,Kaiser Permanente,32427067-1440-4c85-a00c-70358aca0113,"{""ADVANTAGE EPO HSA NJPA""}",Out of Network,2023-01-30,2025-02-24,Pending
02ebed63-28ed-41e0-bd92-2ac1004badb7,81d0ab9d-b198-40a8-8a67-514fd636691b,c9ae9a27-6570-45d5-8dbc-5f30cfb9bec7,859e568f-fbdf-4336-8f0b-b3b83800998d,Aetna,9ef28cc3-9b9d-444c-b06e-53cc46694d0f,"{""ADVANTAGE EPO""}",In Network,2024-05-26,2024-11-25,Active
b4ff6a91-fa85-44d1-9725-6319878d2d88,bbe35d31-4056-493a-b62a-bdc3351ec736,cb9d3c9c-5e4c-4805-9139-b73e69d70ccf,8aa16217-3a1b-41c7-accf-b6eaa57bc164,Humana,d458ac29-60c2-455a-84f3-44f6c8601e40,"{""DIRECT ACCESS""}",Out of Network,2023-05-21,2025-02-24,Terminated
f0936cdc-ed22-4571-9b3a-a24e8f69da05,91acb36c-75c9-49e0-a114-d3325f6e745e,425f456b-e6fe-46b3-b4bf-437ee7ad16aa,1fa91571-3917-49d3-b8f9-e7acfbfa0fd4,Cigna,11ec6a2e-df6c-45d6-aaf0-121a9b49d804,"{""ADVANTAGE EPO HSA NJPA"",""ADVANTAGE EPO"",""EPO/EPO PLUS""}",Out of Network,2024-11-26,2025-03-04,Terminated
3c942592-8c78-4013-9ce9-475bc99fea94,715c11af-6f61-48d9-b142-3d02af60c3e0,441b2e0a-8977-4935-a270-4b2f51f07545,6c2ea511-2870-43e7-bada-28b1ba188d5c,United Healthcare,493cb398-07e0-4a6a-b175-0022dfbc121f,"{""ADVANTAGE EPO NJ"",""ADVANTAGE EPO NJPA""}",In Network,2025-06-29,2025-06-29,Pending
d3ea8b2c-e5fc-43f2-a769-88099864566e,2e5fb0b4-48a1-4fb6-b8cc-c212e2c84cb2,a31dc4ed-2b34-4ac8-a0ca-65d363e9012e,b9b69aeb-2bba-4ab9-b452-c35e1cd1397c,Kaiser Permanente,cb82bb4c-0f12-464d-a258-40d1d1c3d985,"{""EPO/EPO PLUS"",""DIRECT ACCESS""}",Out of Network,2024-08-04,2024-12-12,Pending
974ff5e5-eb3e-4926-9f8a-528e4d3f618d,5a13ca05-be21-4e8e-9d8f-6c561c090dea,c4d3d2cb-050f-4a8e-bbde-b053d9eaed35,2d0d567b-307f-4ffa-9b5d-070e96a13eec,United Healthcare,1bb99666-29e6-4e63-974e-74d9d13d3a7f,"{""CWA UNITY DIRECT""}",In Network,2022-11-26,2023-10-11,Terminated
d2889804-df65-4640-9da0-b172cb2343df,ed8ce28f-c4f8-4b21-b0c6-f6ae5d330208,eddbf1f2-3add-4477-b941-dc529d67061a,e785e5f3-a4f2-4a35-bf41-f3e869d69d07,United Healthcare,5488c75d-7578-486e-b2d5-a779ac8676f9,"{""ADVANTAGE EPO"",""ADVANTAGE EPO WITH BLUEHPN""}",Out of Network,2023-07-15,2023-12-10,Pending
d78ce671-fdb5-4e01-b21b-2f1522ae4326,b88ffffc-4f90-4e3e-a27e-0b85286f0cac,889166a1-f870-45cf-b1c1-01a772c6f1d3,ca025350-ffe0-4a36-8ed3-04714dbddf37,Humana,4732658a-0336-4a11-8f1a-092531841b6c,"{""ADVANTAGE EPO"",""ADVANTAGE EPO WITH BLUEHPN""}",In Network,2024-04-14,2024-10-30,Active
6c07669e-d08d-4845-8808-51424a869b1e,792bed72-bed1-4a3f-a5db-e263468cd54c,953c7b0c-fc2b-4a18-bf87-65566a6382b5,b33d7270-d39c-42a4-ac6c-5ea78917d427,Kaiser Permanente,7f26d5d6-0b49-4faf-83a1-c23ca2ab2982,"{""ADVANTAGE EPO""}",In Network,2023-10-28,2024-07-25,Active
bdfe36da-3ccc-4387-9a94-b5aab7ef08a7,b7e27606-dc5b-4f99-aaae-267205b3889c,3f8e7a61-5104-4d6c-8e6c-0b2e74ec84a9,18f3f967-3691-42d2-a475-1e70d04d7aa5,Aetna,1f929fe6-eae9-4b49-840b-5860ebe51cdc,"{""CWA UNITY DIRECT"",""DIRECT ACCESS"",""ADVANTAGE EPO""}",In Network,2025-05-05,2025-05-31,Active
8ed8fd41-fa24-4893-8650-cdcbfbf3d856,7f475534-8c72-4c8f-996b-4b38604864ec,cf63ed5c-69a2-4290-9aad-fc21a3cda5c8,9e24ed1e-581d-4163-b1e9-f0922449a83a,Blue Cross,6c5a7e95-aa61-4139-8d68-5751d00df9aa,"{""ADVANTAGE EPO""}",Out of Network,2023-12-28,2024-11-30,Terminated
def09091-3a21-47e7-828f-c6089e473e9b,8bc99890-6487-45f4-a1a5-ff522c62a13d,f6d696bd-c82e-405f-99fa-9bbf9248b194,93c2ff1a-703a-4788-a400-177f8d963c6a,Cigna,e179b0e1-ee3f-4166-b949-f7bb0cbc0837,"{""ADVANTAGE EPO WITH BLUEHPN"",""ADVANTAGE EPO NJPA"",""CWA UNITY DIRECT""}",Out of Network,2024-05-30,2024-10-10,Active
14b2c904-0b77-41f1-a0a3-b5d8a19155dc,97270cfb-ace5-4d98-9681-53f2d8540ff5,ff8e390f-d0e1-4025-86dc-eee1b79eb3eb,4bc8ffd8-d0a9-43ae-9463-aa559926dc08,United Healthcare,0394bb75-222b-4851-ab6a-c938de949011,"{""DIRECT ACCESS"",""ADVANTAGE EPO NJPA""}",In Network,2024-06-25,2025-02-09,Terminated
3469880e-5e21-4132-805d-4ce283f8f44d,564b436f-5e1b-4f98-a47e-cb223df4367d,fb9900d1-fe24-444b-902d-6383f31640eb,41774208-3b3a-4190-9d27-59b917efb955,Kaiser Permanente,ffd15a67-5c4b-4213-b287-c4ef205c6f26,"{""DIRECT ACCESS"",""ADVANTAGE EPO NJ"",""ADVANTAGE EPO WITH BLUEHPN""}",Out of Network,2024-08-17,2024-11-29,Pending
1e6da6c7-26d3-43c9-b356-ba2d1b4454da,1677cae3-1c07-4c1c-8d68-8592f9bf22fd,14920274-5bdc-4105-bb42-d731d6a1cad5,0f242d76-f905-4535-811a-e31ae3fd86e8,Kaiser Permanente,d9f04b26-def6-45af-8215-b4ec49592842,"{""ADVANTAGE EPO NJ"",""ADVANTAGE EPO HSA NJPA""}",Out of Network,2024-01-05,2024-05-23,Terminated
dea64e71-e02c-42bd-9841-585731cef0de,0952acb8-67c2-469a-b8b8-4ed9dcb22289,c5f448d0-3184-4cc3-b0ad-65927009cee2,f816e22c-1542-4718-a669-e375bacb24ce,Kaiser Permanente,cb9256a2-515c-4f89-8c2e-27380dbf947b,"{""ADVANTAGE EPO HSA NJPA""}",Out of Network,2023-03-24,2024-08-11,Terminated
69af6c8b-cd36-418c-94f6-a26ef08175b5,59fbd2b6-6925-4581-bf1e-60e9df8a1c08,2a4700dd-9152-4e27-904f-383ed3869e21,81872704-a15a-433b-8599-6fffbb64e725,Humana,a69d0504-378a-4f7e-8a00-1f9b4b09dc18,"{""EPO WITH BLUEHPN"",""ADVANTAGE EPO"",""DIRECT ACCESS""}",Out of Network,2025-01-14,2025-05-06,Active
7cdf9f1b-8b51-4103-be5f-02797ae4efa7,0cddb95c-08b5-4675-9e59-ec7b50a7ab92,982935e8-c0af-4e4b-b1b5-0b8660b2bfba,46c114e2-518a-4480-b11b-c4ebe9be095c,Humana,15caa051-dbe6-47f6-8040-73e5033ceafe,"{""ADVANTAGE EPO""}",Out of Network,2024-04-29,2024-06-27,Pending
809b2348-03ef-4bc0-8600-1158b190fc0b,8febf243-a86b-4171-95a3-a52ef9d65aa6,03785597-c7c8-4a57-bee2-3c3479ba222c,a53c8ff6-eabe-4e0e-93fd-130ca1a04068,Kaiser Permanente,380912e3-4a62-4957-b60e-b5c8d53aec47,"{""CWA UNITY DIRECT"",""ADVANTAGE EPO HSA NJPA""}",Out of Network,2023-11-13,2025-03-09,Active
136adef8-b945-4f0e-a509-2b8c28a2176e,42c56c3a-bbb0-42c1-83bd-7e1cb468105d,658b1cc9-4120-435e-b967-6b4a8fafade8,0b163b12-5edc-416c-a6f3-12c80bbebc9b,Blue Cross,f25bbc12-b708-4a3e-a9ea-9da79338cde2,"{""ADVANTAGE EPO NJPA""}",Out of Network,2022-10-01,2024-01-29,Terminated
b299c19b-08ac-464d-90ff-64dfdf93277c,e74db8e4-4e07-48da-a29f-fcdf3e305b78,074393d1-7dd8-40a9-b6dd-b12449370389,3f53b8e7-3e54-4cbe-9117-cfe2a68c6240,United Healthcare,6d5095d4-b760-4a1e-b2aa-2e53eaa1b266,"{""ADVANTAGE EPO HSA NJPA"",""ADVANTAGE EPO NJPA""}",Out of Network,2023-01-13,2025-02-03,Pending
715a7a88-f705-43ea-aa89-9c7adc84b4e1,3297af63-aa4a-4449-ac9d-72d2566cda86,e9d05757-6cad-4f56-9cf8-fa45c5ae4904,d1e8a544-30ce-433a-8940-18abe2cb9541,Blue Cross,6ed2928f-26ee-4c51-b534-2c624bdc5a7b,"{""EPO WITH BLUEHPN"",""ADVANTAGE EPO WITH BLUEHPN"",""EPO/EPO PLUS""}",Out of Network,2024-06-03,2025-02-04,Active
1f0b694d-82ef-4546-99a5-9444e5e27ad7,c03eef97-967c-4cf1-9f99-46b893b15abe,acf2ac7c-7747-4c72-b3cc-86b2d461182f,86c2e7cb-cfa8-4edd-9a7b-53684d7a3b9a,Aetna,4d6f71ad-a4a8-4883-b14b-faf93d96845b,"{""CWA UNITY DIRECT""}",In Network,2023-04-24,2023-06-02,Pending
97dd8160-b282-4b51-9a7e-4e1935c525f9,d7a847cc-abdf-4579-babf-5c27c574c80a,e7c8a767-88bd-4507-9cb4-761cdb414e95,8aa0aa1f-79e9-42a9-9855-ba235651095b,Blue Cross,d91de6f2-58ef-4361-8326-bd7592fa2ce9,"{""EPO WITH BLUEHPN"",""ADVANTAGE EPO WITH BLUEHPN""}",Out of Network,2024-02-16,2025-06-23,Active
a29a66bb-6e89-42ca-8ae2-887ebf77b5a3,572b0edd-dd28-4d9a-b7b0-34b85538bb6e,b800f838-4eb6-40fc-b154-fd64d002b4e4,27d39160-3807-4a92-b2e4-8f4d9736489d,Blue Cross,121447f8-6f4a-4828-ad19-cb7b6ca3ff75,"{""EPO WITH BLUEHPN""}",In Network,2022-09-01,2023-07-24,Active
0d9b02f9-f0cd-431f-b033-aad8a483de90,946b48e5-e930-423f-a392-a0b7df324d15,312d86b4-2170-4d3a-9ee9-dfcf1c0d4fe2,c2e87bfe-729d-42c6-a3e5-48160b0ef5ab,Cigna,5ccfcb60-9de4-4d58-9a75-0f96a4407363,"{""ADVANTAGE EPO NJ"",""ADVANTAGE EPO"",""ADVANTAGE EPO HSA NJPA""}",In Network,2022-10-02,2023-07-10,Terminated
b7f74f67-daa1-47c4-9bc9-1df1893ee61f,8132d77a-4d43-4451-be4d-f5269ed41250,c2d2c560-c44c-4558-87c7-418b74f0f098,70d65a00-5140-42f4-84e4-9632122539fc,Kaiser Permanente,2ce356ed-058c-4dce-9357-e7fa0de5414b,"{""CWA UNITY DIRECT"",""DIRECT ACCESS""}",Out of Network,2024-01-24,2024-10-28,Terminated
181d15f7-b48e-43e2-a366-d7d2443ad4b8,698be342-9bc1-4903-965b-ab22ee47e9ab,461267f0-d335-49b1-baa3-91fede0eff4f,0dfffc27-27da-4bca-b401-32195f9f13f0,Humana,6e784586-3b6e-48a6-bfb8-c51105ffe687,"{""EPO WITH BLUEHPN"",""ADVANTAGE EPO NJ"",""ADVANTAGE EPO WITH BLUEHPN""}",In Network,2024-02-09,2024-02-09,Active
ac28cf82-062c-41b4-ad77-0be867b6ec6f,b4fab4e3-bb27-4edb-952c-ee7f5b8518bf,1efe2c5c-08b4-4bfd-ad49-5c94c1ce205f,0652a0dd-8807-45c2-9aed-b23df97b1e13,Aetna,08f8b759-50c2-436c-9ca1-67ff35950213,"{""EPO WITH BLUEHPN"",""CWA UNITY DIRECT""}",In Network,2024-07-30,2024-12-18,Active
aeec644d-406a-47f1-965d-1e842a2d81e9,76c96fad-f1bf-43c4-8fec-4c4799a91970,7e1b71a0-0f6f-40e2-92da-d1211e1ce834,5f4cd556-8100-4617-b45d-cfc0a75531f7,United Healthcare,5b74c63a-1003-4bc3-a813-91fcafcd519a,"{""ADVANTAGE EPO NJPA""}",In Network,2025-04-11,2025-06-23,Pending
d5ca84fc-26e7-4925-bb41-e0cda380fe36,51a292ab-dee6-40fc-b776-15c5228ea05a,4b3306f2-96cc-49f0-8a2c-afd8c74f0de6,eab69918-1f8a-4640-b205-7575b1ef7410,Kaiser Permanente,840444d8-1cf2-4239-9ecf-a461e06cc510,"{""DIRECT ACCESS""}",Out of Network,2025-03-18,2025-04-19,Pending
76c9a0a8-69d5-4ff9-95c6-fd7a7cc8e880,e993034b-b834-4423-8c50-8564d02713f6,2008aff0-7c9b-495d-b1fc-283e3ddb38d2,db1abeda-f48a-412c-88d0-77ce56e65fc9,Kaiser Permanente,356b2d34-b725-49e9-b37c-436b7923ba22,"{""ADVANTAGE EPO NJPA"",""ADVANTAGE EPO WITH BLUEHPN""}",In Network,2022-10-10,2023-12-13,Pending
80d831d5-ea78-4892-ae1f-5eaafcbe6e2d,0ebd85e6-b87f-42fd-bd75-405d520360e4,9644bf10-ee01-41c3-9e9e-92ddb73d1e9d,045bc980-2830-45dd-9ac3-bea2ebd24b88,United Healthcare,a3d9e1f9-534a-40cf-996f-7fa89592bb84,"{""ADVANTAGE EPO""}",In Network,2025-02-23,2025-04-19,Terminated
bfc16dfa-32c4-4061-a0c3-30b433a59826,6db68162-5d47-472c-b7c6-4f220cadbd34,1e83923c-35d3-42b0-9d39-8939658e9fe1,4d2f32a1-9198-4329-aedf-cf0b4aa84a82,Cigna,350685b1-d680-4185-be3c-b7f3a095e3fe,"{""ADVANTAGE EPO"",""ADVANTAGE EPO NJPA"",""EPO WITH BLUEHPN""}",Out of Network,2024-01-26,2025-02-14,Active
11219619-65b5-4596-819b-4783279164d5,9ca355a9-2b7e-494f-a2ca-de51abb909ad,d0be6f4b-f722-4ac1-9564-df54b7ac6f50,29e171fb-34b7-4abf-beb6-01bf42b4cff8,Aetna,272e672d-a410-48df-90d2-4d883f97961d,"{""EPO/EPO PLUS""}",Out of Network,2023-02-19,2023-10-21,Active
09f86629-592d-4e6d-9a0f-6e6a30f757c2,66d43ce6-a9a6-4fcc-b0f4-8ef1f3b52d8f,a3d77275-c931-4622-a5e7-10a1e462ed1a,88f46174-a875-46e4-bf59-69ddc3d6f976,United Healthcare,bf24e554-165e-4b3b-957a-dcd63c1124ba,"{""DIRECT ACCESS"",""ADVANTAGE EPO NJ""}",Out of Network,2023-01-31,2023-11-09,Terminated
5d3ac2ee-989c-4e81-984f-6378300bbe91,53dd895d-c6aa-4d5e-be4e-87f582914864,4cb3811d-ec94-4bd5-80ed-e619f576fbfd,94c0e9eb-4d5a-4c33-9907-8ceddc57273d,Cigna,88e0413d-bcf6-40d4-af4e-3a0cab5e4289,"{""ADVANTAGE EPO WITH BLUEHPN"",""DIRECT ACCESS""}",Out of Network,2025-04-22,2025-05-31,Pending
e8102468-9349-4d34-941b-9aaf81fe8a13,417c61ce-210b-41fe-9e41-3b2dce8c2b9b,407eaa5f-2da2-42a6-a2fc-15cb1c5f2da0,b64d6e68-1e1f-42e9-8475-8365f2c7bdc7,Aetna,24aa529c-5ef5-444b-9580-d1d71399f481,"{""ADVANTAGE EPO"",""DIRECT ACCESS"",""ADVANTAGE EPO HSA NJPA""}",In Network,2023-06-28,2025-01-09,Terminated
52f343b1-5360-4d01-a7a0-3e506d949796,313d5b57-683f-48fa-9b77-9b0b9a735178,cf2b5b6d-7a0b-4e6e-82a9-e2df6e826788,734c5a87-9adb-4e7a-a271-f01fd9139c96,United Healthcare,5d376c82-a749-4532-8467-e8809e022c41,"{""ADVANTAGE EPO HSA NJPA"",""DIRECT ACCESS"",""ADVANTAGE EPO WITH BLUEHPN""}",In Network,2024-08-17,2024-12-22,Pending
98f3560a-2b58-4dc6-8e73-9fc3c66fcfe2,bed4d61e-9721-472f-8eb0-d7f0e815897b,3aec9baa-4e3d-4d75-a2f7-fdb75224896a,5f5088f9-2998-4550-a22c-8618ad0abd56,Blue Cross,5f1b00ec-f04e-4a98-87e0-fd39569f27b6,"{""EPO/EPO PLUS"",""ADVANTAGE EPO NJ""}",In Network,2022-08-31,2025-05-09,Active
a4312e35-edad-45bb-9ec0-e1fe7ae76243,2fab0389-17e5-44a3-ab0b-f8a6ee30d6c9,7e7039ec-3a0d-42b6-9d3a-3ff18fb4c00d,e52828a7-9f4d-47ea-95c2-63ce0ceaa66e,Blue Cross,bf7d14ab-4fa2-4bd3-8b93-e036de3689f5,"{""CWA UNITY DIRECT"",""ADVANTAGE EPO WITH BLUEHPN"",""ADVANTAGE EPO NJ""}",In Network,2023-05-20,2025-04-07,Terminated
5b40858d-54bc-49dd-9baf-a57c6650c18a,52a27443-eaac-4823-ac8f-4b628a07057f,96aeac8c-e90b-4bec-bfe8-273f3db52025,dcf1d486-c0e3-4711-951f-2ee9ee5eda85,Blue Cross,edb248e6-6f09-4381-8c70-584e670fd28f,"{""ADVANTAGE EPO NJ"",""ADVANTAGE EPO HSA NJPA"",""ADVANTAGE EPO WITH BLUEHPN""}",Out of Network,2024-04-23,2025-02-09,Pending
1366943a-b358-4eba-8920-37ba78b8a0d9,d8d8faaa-fccf-40a0-a22e-ed8696b2aea1,20ef623f-aee2-4cd1-894e-b98f8609ea34,a83cd02e-e58d-45ca-b1ae-6dda0560f69e,Cigna,23e9535f-4607-42e7-a26e-24d10f45d96c,"{""DIRECT ACCESS""}",Out of Network,2023-04-21,2024-01-05,Active
573b3824-c3e2-4247-aa2e-3666401e2058,c8f30248-a6f9-4802-9a17-8d7d54c964e0,da6642db-15e3-450d-9b57-04004abbf49a,79256202-2b54-4df4-a1ae-7fa643c2ba36,Blue Cross,817dc889-176a-4560-a2b8-04755f0e5138,"{""DIRECT ACCESS"",""CWA UNITY DIRECT""}",In Network,2024-12-04,2025-06-29,Active
abac3ae3-a5b9-4f8c-a8b1-1437a0f57930,1b19ecd8-9a22-4252-8a90-fc70bfc1eb8a,f79cdfd9-d8c5-4ce2-8a26-e14bcb30687b,841ab9e2-da42-4f70-b6f7-e1c2d38bffc2,Kaiser Permanente,222d7fb1-907e-4f56-b872-278905be16c8,"{""ADVANTAGE EPO NJ""}",In Network,2024-06-12,2024-07-11,Pending
