AffiliationID,ProviderID,ProviderAffliated,ProviderAffiliationName,ProviderAffiliationType,ProviderAffiliationStartDate,ProviderAffiliationEndDate
bfdcd5b4-ccf7-44aa-b29a-f4b3c4943dd7,42d883d2-15db-494b-9f4c-ba4e13c862ca,No,,,,
9ecec512-023e-4e33-b6b5-61b4ef573be6,64cf71c9-28cd-4bd6-80ff-6939c1b69fdb,No,,,,
32d9b9c3-d183-49c0-af51-4d9eda8168bc,90a58c8c-1681-4357-89e1-0f56ede0fe92,Yes,Saint Mary's Medical Center,Medical Group,2019-08-19,2022-05-13
3390a79e-36df-42fc-b8af-21fd17e9a332,94f77bd8-caf5-4975-ac4d-8d546a3d40b8,Yes,Hackensack Medical Affiliates,Health System,2020-10-14,2025-07-02
345be440-3c7a-4be2-a3aa-daf2f35eb85f,6dd7fc69-51ee-4a3f-ac2d-9dbdf7ec21d2,No,,,,
7c87c7fb-0593-4040-a4aa-d29b153b1ed5,8ac04fae-9f9e-4c24-a57e-7e6e8bf65cb3,Yes,Atlantic Health System,Hospital,2021-07-16,2025-07-02
0180cf01-13b8-4ea3-b58b-71c841e8c56e,4f7d026c-8582-43f5-b0e8-0ee495e4c786,Yes,Newark General Hospital,Medical Group,2016-01-09,2020-03-04
92e9976d-ac6b-4f02-818d-097a2dd1eb75,4b5e782e-47b7-43ed-8934-a88038750830,Yes,Atlantic Health System,Health System,2020-10-14,2025-07-02
db53df94-b64b-4014-a97b-27e8a8e1736a,b4cbf749-f2c5-45fb-a6da-7ee08ed277a6,Yes,Saint Mary's Medical Center,Health System,2018-08-17,2023-07-14
e0d23060-ed6e-4fee-90c7-271ef395a207,da50c959-e92c-402e-8402-e0cd585be7fb,Yes,Princeton Health Group,Health System,2017-06-18,2022-08-24
63e33d2e-f87c-480a-ac52-59d38e2278ab,4ec16033-0efe-4ae4-9941-c97a72cc4523,No,,,,
8a4de615-8c2b-4837-bd97-1d739e560e84,6d9d396e-d303-4a0c-9f83-da91863951a0,Yes,Trinitas Regional Medical Center,Health System,2018-02-24,2022-11-08
388f8ebf-08dc-4dbd-99aa-18a121243204,023237f2-bec0-4f73-bd5d-0eca9f64023e,Yes,Jersey Shore Hospital,Health System,2022-01-11,2025-07-02
25d50d70-2ca9-43a0-abfa-c8067521cf3e,b0fd3a88-273a-4382-b8c2-44b7c3bc4c5c,Yes,RWJBarnabas Health,Clinic,2016-03-29,2025-07-02
410f5a97-4b66-4d72-a44d-5a70fc26c16e,755cc04a-979a-4f71-b65a-5e366feeffc8,Yes,Atlantic Health System,Health System,2020-07-23,2024-02-14
49beab60-9474-466a-8488-f077aeb1c1de,2a4f43e8-dcfe-401f-8519-a1c3c95e19c7,Yes,Atlantic Health System,Health System,2018-09-22,2025-07-02
b0c002b1-d112-4350-94c9-47d38647cedf,7465b64c-ff53-4a02-a9fe-fbb3f70b7c1d,Yes,Princeton Health Group,Hospital,2022-06-17,2024-01-26
b4f15d1a-469a-4531-aaff-0b040590e93d,28e8f960-24bb-455f-8629-0f3b275a1c7f,Yes,Saint Mary's Medical Center,Clinic,2021-02-13,2025-07-02
79ba3c37-0a56-4c47-8c91-4e322531a63f,30859fa3-0d0b-495f-827d-db17290667c2,Yes,Jersey Shore Hospital,Health System,2021-05-16,2024-12-13
5b2bd321-6296-4887-8bcd-a422c8b3b8dc,c9f8611f-4cc5-4c43-aeb0-1ecbace86669,Yes,Jersey Shore Hospital,Hospital,2019-04-22,2023-01-24
3f3a07db-ddd7-4b28-9106-f9869c3d2575,8da87307-8ea6-4f6e-9224-a333b1a67187,Yes,RWJBarnabas Health,Medical Group,2019-03-08,2022-01-16
13d20fd3-f9b6-4d47-b98a-62ec7ee6baea,3ccb1ceb-4bfa-4917-9c65-bd0c0242c2aa,No,,,,
ae6cb6a0-3503-475b-9dfa-3e4e0f21b83b,2852eabb-a6a2-499e-a1d0-3de67fbb124b,Yes,Atlantic Health System,Hospital,2018-10-22,2023-04-07
79555fcc-82e0-4f34-8dad-70dad0b1dfa6,ad58ffa4-129e-4fae-bf30-e09241781921,Yes,Jersey Shore Hospital,Medical Group,2021-09-27,2024-08-13
5586b28d-045f-4bc3-a8cb-afba0a18ee15,a6449f2c-7374-4277-a614-cba804f3281b,Yes,Jersey Shore Hospital,Hospital,2020-06-12,2025-07-02
ae896560-6dd6-45d9-8e6f-1cbcecd8d4f1,ce8b8d12-180a-4694-a026-4eb71496b64b,Yes,Newark General Hospital,Medical Group,2023-04-24,2025-07-02
3ff9a2c7-415d-4ab4-a522-2de8c99943c8,229204af-9adb-4549-a34e-60575dfa13ed,No,,,,
be309d5a-85cc-4328-ba66-3242a00fa1c6,98ba5526-edab-4fcc-9943-d9ab697cefb3,Yes,Atlantic Health System,Health System,2019-11-08,2025-07-02
1c0142df-a1d8-4ccf-b2ec-16a2695c9b6f,bf95ec13-c5cc-41ec-b4a1-ae328b0d3347,Yes,Saint Mary's Medical Center,Hospital,2023-09-08,2025-07-02
81838592-1980-458a-b830-a014808b736e,77045305-e295-4098-ba0e-0d89efd4a5dc,Yes,Jersey Shore Hospital,Hospital,2019-08-21,2025-07-02
2e61de8c-2980-4d62-abf5-76904152dcf8,4ded5048-9cd4-4910-aea9-139bb526c228,No,,,,
aee74e80-3051-4d1d-963b-2c864908a869,02b3506b-1077-49aa-ac99-10840b0f6b13,Yes,RWJBarnabas Health,Medical Group,2019-06-22,2023-11-15
b478ae1c-83aa-450b-a3f6-50c5cef19c22,a713b976-4bf5-4464-bc17-606603a39d35,Yes,Hackensack Medical Affiliates,Medical Group,2023-05-16,2025-07-02
5f2b3114-1b67-42c3-be91-69c946c8cd6f,16fd6d5f-a8a5-4de1-adf0-bc730f34cb80,Yes,Hackensack Medical Affiliates,Medical Group,2020-07-07,2024-01-09
71e5ac41-f53f-4e71-b854-17ab1d272776,807f072f-05ef-48d2-9811-c066f07e5106,No,,,,
2a9a44fc-7c96-4e91-b5e8-45e176d67c00,59b470a8-8405-449f-95d7-0cf10b1fa746,Yes,Trinitas Regional Medical Center,Medical Group,2021-05-24,2025-07-02
a5db7d1e-e74b-4cdf-b541-0ebc3ef2fb11,1402229e-097e-4019-a8cf-28f07b461907,Yes,Atlantic Health System,Medical Group,2024-02-01,2025-07-02
ee68f97c-731f-48d6-a83a-582b5c23717f,8e0c0dd6-0fdf-4bc8-8318-12f1534a529b,No,,,,
4322336d-a972-4de0-8b9b-e59cd1ee0b96,4163acd9-a08f-4b6f-9281-c42cf2541e8f,Yes,RWJBarnabas Health,Hospital,2019-08-03,2024-01-01
ede90212-7e98-4a91-9b39-e033b31f6efa,853b8900-3deb-4e82-b2b1-79f7ff45d54f,Yes,RWJBarnabas Health,Health System,2020-07-27,2021-08-31
35496910-4b89-4b73-9934-b19098b1ad78,54eda3ba-223f-4d06-8f1a-40e1ba6bbf44,No,,,,
c95c4eaf-35c2-4d91-a9a9-6b2c05513acf,4087647d-3116-4266-b3fa-7d132e576e9c,No,,,,
bbc3bcec-5244-48b2-ad91-1e012b6d4919,2b4ded5b-9e5b-4f33-bd0b-37f4d5be2a14,Yes,Trinitas Regional Medical Center,Health System,2020-03-29,2025-05-12
58ebca72-bb37-4a0f-a552-1b1f18736018,05e3225e-ab1f-415c-bb25-c4cfc2a84e86,Yes,Newark General Hospital,Health System,2019-07-11,2025-07-02
d893d185-bb07-4186-8d61-93af63ba8f21,fb9d3e69-ea75-4a79-9a5b-6090b95be763,Yes,Trinitas Regional Medical Center,Hospital,2020-07-17,2025-06-26
dba1d017-6346-4201-905e-f1cb106eca28,05e8ba35-95bf-4859-9a80-89bf43a84ed9,Yes,Atlantic Health System,Medical Group,2018-08-10,2023-07-11
a1b67252-82dd-498d-a232-6a48a71c8153,5e72454d-f741-43ca-aa15-35ea8cd2ff50,Yes,Saint Mary's Medical Center,Health System,2017-05-05,2023-12-06
38d4b0f0-457d-4b04-a922-f7fd39e47eb7,991b1336-7629-40b2-bb8a-7d7ee544826a,Yes,RWJBarnabas Health,Hospital,2019-03-08,2022-08-19
69f254a2-6e85-4f1d-900b-59e8aa2f9cfb,5c09736c-dd90-4710-95f9-b277c6e622e7,No,,,,
b2e7dca4-cf09-4ab3-99b3-92e7568c858f,6ea133ff-f9c6-46a3-8253-50ea0f4e61b5,Yes,Newark General Hospital,Health System,2021-04-10,2023-06-17
b42c6d4c-0fbd-4fbf-9826-e8c0b2df786a,a13569c8-6578-4ff5-9707-5957d5cde9d8,Yes,Saint Mary's Medical Center,Health System,2016-01-07,2023-11-08
59455aba-46d0-4b9c-96ea-f5e4d4d70d81,ddef8efc-6682-45a3-8daa-fe75f94ef454,Yes,Jersey Shore Hospital,Hospital,2017-04-22,2025-07-02
a023935c-5755-4465-b785-48f4567f32f4,fb8e1b3b-cd6b-4aa5-8e8a-1596ed81800c,No,,,,
493b639c-dc85-4a68-8337-f92ee6b19b03,b2bfa529-b7e7-45de-b33b-68db89d77472,Yes,Trinitas Regional Medical Center,Hospital,2018-10-28,2020-05-31
55b044b2-4d22-41b8-bab2-5f9a555b7fd4,7a2976af-7c29-4647-b0b1-1d73bf047a32,Yes,Saint Mary's Medical Center,Hospital,2017-12-24,2025-07-02
df4a397d-f066-4292-8f6f-20ece53937c1,0d86dec5-8489-478f-9b5c-797b3fc29956,Yes,Jersey Shore Hospital,Medical Group,2019-07-07,2022-01-07
9788980b-b548-4b05-99c5-a3544f2e9dfa,309474d2-e517-4350-bc39-6a7663a9d8ac,Yes,Atlantic Health System,Health System,2020-06-28,2024-03-24
bdf05cf9-0d8b-4bd1-a14f-4aa3b4b9e6c9,a5c46554-6375-47de-bed5-284bb3510476,No,,,,
ae38843b-14c5-48e9-9305-a5a228ad9e6b,2133f47d-5228-47f5-af03-485d32c86ec8,Yes,Jersey Shore Hospital,Health System,2021-07-01,2023-08-24
948c8d7e-66b0-47b6-87df-84959e034e20,c5e2efd1-24c2-481d-aa3f-5186a0b0b564,Yes,Saint Mary's Medical Center,Health System,2015-08-31,2020-08-04
1629ffda-0cf4-4063-adc4-fc9a4007cdd4,486468b9-6ab7-4bd2-bc67-3cd486417390,No,,,,
13f22c5f-9444-4d2b-9009-4ff2ca265814,2fae521a-8600-4cdf-9f6c-ab144ea98796,Yes,Jersey Shore Hospital,Health System,2019-05-15,2020-10-31
335f5c10-614b-4ed0-a991-61862ea59c57,63065764-4c26-4bea-b08e-876d0ab8f14c,Yes,Hackensack Medical Affiliates,Clinic,2022-12-19,2025-07-02
74ae8033-c304-4e53-acfd-97e90df4284c,0f83daea-d834-4d51-b93f-ccc81828d7d2,Yes,Princeton Health Group,Health System,2023-08-08,2025-07-02
427ba7c7-8376-40f3-a4c7-4ba7faa62bdc,68da3d6d-0904-4ca1-9a81-92fdb31c115b,Yes,RWJBarnabas Health,Clinic,2021-02-21,2024-04-12
337044fc-4d69-43b0-bbd9-1f381c31b590,d44f80cd-2880-407b-b9aa-89fffa0b04fe,Yes,Saint Mary's Medical Center,Hospital,2020-11-05,2025-07-02
083387a7-45c8-41cc-85b6-209b6d646b42,2688a773-a42c-4e97-9622-5bb4d4419490,Yes,Atlantic Health System,Medical Group,2020-06-17,2025-07-02
d7af6fa0-2a8e-4eef-b602-d6895fab3a20,bd889ddc-39fc-45de-a073-8b176df9eb15,Yes,RWJBarnabas Health,Hospital,2019-09-10,2025-07-02
c9c1e68c-4bf7-4428-b157-738e058f7fd3,47db9d5f-7d2d-4b4e-98b7-774b438e36a1,Yes,Princeton Health Group,Hospital,2020-08-27,2025-07-02
ac13577b-8107-47ea-99ca-801df6007e8f,0e2906fe-0aba-4e1d-99a2-205f0ab780f3,Yes,Saint Mary's Medical Center,Hospital,2023-09-03,2024-10-27
55f18bff-1b16-4805-97a8-8726e3013739,427602b2-2702-4fe8-be05-b22f06715ae5,Yes,Princeton Health Group,Clinic,2017-11-22,2024-09-22
5c506ba4-90a3-4483-a49a-6d5b4990cd07,75cb6445-6e1f-4bdc-91b7-32adb510ead2,Yes,Princeton Health Group,Hospital,2021-10-18,2023-11-19
92d6a468-ffd7-443d-87d1-d706a866f826,38001740-51c8-4d2a-8463-e5350c25d128,Yes,Hackensack Medical Affiliates,Clinic,2016-09-12,2021-08-19
a0e16bfa-fee2-47f4-83ec-d88488a13fd9,83f832ee-7452-4337-8aef-97ea023a7793,Yes,Princeton Health Group,Hospital,2017-09-02,2024-08-06
4c96298c-8948-4dc6-bb4e-1092339bcd89,11750dd6-7a14-4256-8957-bb536e9dcd32,No,,,,
004eb0dd-10a4-416c-af2d-d61b2120271c,7cd6041f-4a54-4723-9208-cab1459a3362,Yes,RWJBarnabas Health,Health System,2017-09-09,2025-06-11
d2cc6db5-fe5a-480a-89b3-18c75f8ce960,6b7dee77-5c11-457b-908b-22337fc58125,Yes,Newark General Hospital,Health System,2017-03-17,2025-07-02
de9c61de-5b51-4e39-a3ea-952e294f7e1e,bb4eba45-e0c3-43f7-b2ab-fc7d8ee3d970,No,,,,
5cecc945-ba5e-46fd-9820-02ccf4a5eb65,cb4c5d1b-39fe-422a-844a-f4740da83892,Yes,Jersey Shore Hospital,Hospital,2021-03-18,2023-02-12
a2f7a652-04ec-46fa-988d-cf1cade1bcad,70c75069-4d99-47e0-96a5-f00a2016beb0,No,,,,
48e7362e-ebe4-46b0-a099-d63cbf4a3f35,ca633dab-1d2a-4ec8-85f3-1c8993eaf8e8,Yes,Jersey Shore Hospital,Health System,2021-03-09,2022-06-26
fa70e942-3f82-44da-8592-a7c64c645274,6085f830-1659-4b8b-9479-fa8478c0f75b,No,,,,
0dbec7b2-bcc2-436d-b37f-2354519d3940,7bbb0dad-2dd0-4077-a423-96a13e0283d3,Yes,Hackensack Medical Affiliates,Clinic,2022-07-22,2025-07-02
745ad920-788b-435c-a9c2-2e33851ec243,d1ecc235-7e2b-4bd4-afde-4c80f75cae02,Yes,RWJBarnabas Health,Health System,2022-05-03,2025-07-02
b7fe89ac-46b4-444b-adb8-7f4f94c7f985,0c4538c4-49a0-40f9-9d6e-a9a98fde7fab,Yes,Trinitas Regional Medical Center,Clinic,2020-07-22,2025-07-02
9d240e93-d4c0-434a-8c2b-cc5a9b3dd197,f76a8267-5d1d-4845-b0d1-eaef661162e1,Yes,Atlantic Health System,Health System,2018-05-02,2025-07-02
bed13c9a-6eed-4acd-9cc8-6f08dbd7789f,e878fee8-46f7-4e15-9b22-1ec6ee308105,No,,,,
18d99d05-08c3-4b01-ad5d-3e315df559b7,283ab112-96c0-4810-9e89-81db91636596,Yes,Princeton Health Group,Hospital,2017-11-02,2024-10-18
8890a84a-84f0-4ea6-a76d-7e3d4814581a,6ee1f784-5398-4d93-a95a-2c370c66e2ed,Yes,Princeton Health Group,Clinic,2017-07-17,2025-01-30
df48473d-a36b-4bb3-9c52-0114faeda308,2719b362-2949-4408-8126-e35afbcf6a6c,Yes,Jersey Shore Hospital,Hospital,2019-02-02,2025-07-02
f03711f2-42f5-42b7-81f5-83d9f20a2b1e,bf516424-8b9b-49f8-854f-3e6d2821936d,Yes,Hackensack Medical Affiliates,Medical Group,2022-09-03,2025-07-02
755f90f5-7c51-42a3-ac3b-6c68f2d22228,4ac4a3f2-25eb-42ef-b6d7-c2be79d96acd,Yes,Hackensack Medical Affiliates,Clinic,2018-09-05,2024-10-17
810f2832-cb6f-4424-b01a-67b6766aa94e,abcfd6b1-e842-4734-abc2-d79dcab28bf4,Yes,Saint Mary's Medical Center,Health System,2018-07-04,2025-07-02
38577e24-cdb5-4cd4-a6d4-3e00dbfd4fa3,28cebf69-2f73-48be-9cbb-601db6825da8,Yes,RWJBarnabas Health,Health System,2019-09-11,2021-06-14
ea2ee340-c4a4-4dd2-8a69-da059d819b5d,ec0a0a23-72b5-4fc8-a8c2-d3625ebe7fe1,Yes,Princeton Health Group,Clinic,2023-12-31,2025-07-02
a5f427f6-513a-44f7-8d52-b394e3a93e55,58df1b14-840e-46f2-b0d3-f4dfb6ebe41d,Yes,Trinitas Regional Medical Center,Medical Group,2020-10-22,2025-07-02
b524afe0-9065-44b8-8caf-3a793b9816e4,b33f2bc5-cd9f-48ec-8ee3-f954212f6d11,Yes,Newark General Hospital,Health System,2021-05-16,2025-07-02
181ed6a7-6f9a-4623-a1c3-d7c5c75ec40b,494b4716-9693-4c8e-bb0b-63e8e7fea2c9,Yes,Atlantic Health System,Hospital,2020-08-03,2025-07-02
4f222d13-706c-4460-b863-94ca547c3b98,8a899894-05fe-4066-9e08-8015c07d58d5,Yes,Saint Mary's Medical Center,Medical Group,2022-02-11,2025-07-02
10010aeb-03c2-4777-9a5a-f9775a8eb10c,c214f79f-36d2-43b0-8b8a-687b9f8c398c,Yes,Atlantic Health System,Health System,2021-04-21,2025-07-02
fc65c649-6591-47b1-9704-6f57aeeceb55,d882c8de-5467-46ad-adf5-86d06c122294,Yes,Princeton Health Group,Hospital,2021-04-12,2024-02-05
77c37d6a-ed43-4759-adfc-3e3a5ad89ee6,b016c948-e740-42a2-99b4-4fcc5a08beb2,Yes,Hackensack Medical Affiliates,Clinic,2021-11-01,2022-12-30
2c02b64c-afa8-422d-9ced-6308d8031d5b,ac04edae-c34d-456c-8c0b-b3a8007fba64,Yes,Newark General Hospital,Health System,2023-06-28,2025-07-02
0e2b6397-d1c8-4889-9809-af554403e38e,879dbfe6-2de1-4d4c-a5ca-9587149de5b4,No,,,,
8eee9201-2c55-4b2d-a6a7-3397d756c0d3,c1ca49f3-aaf9-4533-91e5-93dc5c053746,Yes,Atlantic Health System,Hospital,2017-10-02,2020-08-31
a57e1f89-1687-4625-b1d7-f139ca1bf956,f1996a76-54a8-4d6a-ab8c-39e29bcb818f,Yes,RWJBarnabas Health,Clinic,2020-01-24,2025-07-02
6fda0cf1-91b3-43e9-9c41-7f9a143b3e00,39bd1a18-945c-42fe-8491-3722c223e0a9,Yes,Trinitas Regional Medical Center,Clinic,2015-11-01,2018-03-18
e7e611e9-7819-4287-9257-8f0a51974c7b,48e07bb9-db16-49e8-b0c5-af1ba817f4fe,Yes,Newark General Hospital,Hospital,2020-02-18,2025-03-17
30a3cff4-314c-454a-aae9-dcc0b6e38264,94d635af-8686-45fa-bbd2-a36b5adfddba,Yes,Saint Mary's Medical Center,Clinic,2021-08-15,2025-07-02
91929c56-5834-4c3e-ab72-d21acd6caa47,5e7f85e9-5ee2-4976-a43a-2804c6e08968,Yes,Trinitas Regional Medical Center,Clinic,2018-02-01,2025-07-02
29888ebe-522b-4acf-9d59-eb32d2589b7c,a9096ff8-180f-4607-b4e2-4126a52ce215,Yes,Jersey Shore Hospital,Hospital,2022-04-24,2025-07-02
59d217fc-521b-4fb9-91f9-1b3347317ddc,c642b697-17be-4a95-bbd9-8ac393985e7a,Yes,Jersey Shore Hospital,Clinic,2020-10-11,2024-10-06
6af636e8-a360-4aa6-8d03-2d50f8bdadf1,7e9c0792-fc05-481d-8ae9-52020aca128e,Yes,Newark General Hospital,Hospital,2022-02-03,2025-07-02
9f75a391-2865-4a2d-87c2-d7834645d67e,444b399b-7e5c-4bfa-a6a6-b9992b08ada4,Yes,RWJBarnabas Health,Medical Group,2016-05-26,2022-09-11
b7da77ec-bc0d-40de-84f0-9d7f673d0e5e,2ec6b5f8-49c9-47e4-9c84-e5e763d83595,Yes,Jersey Shore Hospital,Clinic,2023-07-22,2025-07-02
d7857245-e28f-461c-846f-7841c4ad4fe2,666d7dab-8cc6-4e92-b438-b6c550dc80a6,Yes,Saint Mary's Medical Center,Hospital,2016-02-09,2024-01-03
88030a76-6284-42f6-b29f-71de49779552,771c0164-c90b-42ca-8612-935c11b162ff,Yes,Princeton Health Group,Health System,2016-11-03,2022-08-21
62b8dd6a-0631-4ae0-a8de-4c4093905f48,b8df165a-b2dc-48c8-b4f0-55d2f48b6c8d,Yes,Trinitas Regional Medical Center,Medical Group,2022-07-05,2025-07-02
4c2ec3e2-f958-4f4c-a8c3-00657fd14718,ec0badcf-a9aa-4d3e-a746-73f5f4cbefb9,Yes,Trinitas Regional Medical Center,Clinic,2018-07-14,2020-09-27
ff075152-bd14-4a76-9f81-929a1110f6bb,9e208879-1184-44c5-b2ec-0aff0da4663d,Yes,Atlantic Health System,Health System,2019-09-14,2025-07-02
dbc3fa4c-dd08-41ea-bdad-2d833508f2a4,42552847-2367-4528-aed3-9a414c99f96d,Yes,RWJBarnabas Health,Health System,2020-03-05,2025-05-24
29ffe901-379b-48f1-99b4-e83b734cae5a,b7901b4a-21bf-4449-922d-a856bb9f2f27,Yes,Saint Mary's Medical Center,Medical Group,2023-05-30,2025-07-02
7a687b29-59a3-426d-86f9-77288cfb9c7c,ae274bc2-4cda-4439-a62e-3a5358159ff5,Yes,Atlantic Health System,Hospital,2016-10-10,2021-11-07
003408ce-9c7a-4251-9397-a699d1ddfb01,e1435a53-540f-40da-9cbb-cf58abaa8f60,No,,,,
3de0d53e-3839-4b77-99f8-0ac64bfff5ec,546fcabf-d874-4284-802c-42f95e3f688c,Yes,Atlantic Health System,Health System,2022-07-15,2025-07-02
856ae01e-153a-4cd8-a101-c8ef327ffab5,28e6b0fb-cccd-4147-be64-3d514ae0d51f,No,,,,
37c313b8-c657-4419-a0bb-c722b305f02a,982f05f5-bf6a-4ef8-9f72-fe8e029aeed8,Yes,Newark General Hospital,Health System,2023-05-27,2025-07-02
dbec6eac-53fc-4367-9df3-a96b7ecf5d5a,164e5172-7350-40ba-a1b0-2602ec506a7e,Yes,Jersey Shore Hospital,Clinic,2022-04-27,2025-07-02
2e950513-5665-49fa-856c-22c6e55e599c,928b8e7d-16ba-484d-901d-01188ab04b13,No,,,,
764fb270-095d-4621-86e5-df00188d80f5,b932d6a9-af3b-406e-86c1-8d3d87a89bfa,No,,,,
65fc1e46-1521-4236-a5fb-bd37d1b1b4e8,8305f3b8-ddc4-452b-8fe3-42ac65f594fe,Yes,Saint Mary's Medical Center,Hospital,2023-04-11,2025-07-02
88121e30-4725-4912-b139-f86b78213622,7efa8e7a-2849-4ec2-bb76-82250e03a1b3,No,,,,
f026b9f0-c35e-418a-bc35-a8711689f629,2018c310-c2f9-49a5-85b4-865d04979ac3,Yes,Trinitas Regional Medical Center,Medical Group,2020-09-16,2024-01-08
3bbc3af4-244a-431c-89b6-cb4866ada5ca,0a47da03-0c68-41f6-8b2a-778c464896c8,Yes,Princeton Health Group,Health System,2020-05-10,2021-07-26
918bd40d-05f0-4128-a98c-293e6f8a5f5f,6c4bcfc2-c7d2-4325-9311-637b74505630,Yes,Princeton Health Group,Clinic,2016-09-19,2021-01-21
1396c905-468e-430c-b22a-cf57f6324b18,d5551a16-8ee7-4972-b8a8-33492e3e4e19,Yes,Saint Mary's Medical Center,Medical Group,2020-03-19,2025-07-02
f8abccf9-c8f2-4607-b5fd-2f5ae007f1bb,223c67f3-4724-48b7-bbd4-d78a27e07851,No,,,,
d2b27c65-b542-4383-bdc2-e9a53dd9802f,97428306-9cf7-42da-85c6-b4b8800bcc91,Yes,RWJBarnabas Health,Clinic,2017-08-17,2025-07-02
61147241-a9e1-4463-9240-628032778a71,943aa7b5-f44e-490d-b1d7-03dd56a80aee,Yes,Atlantic Health System,Hospital,2018-03-08,2024-11-30
1d87583e-33e5-49b8-aac4-5a4d2f5c471f,8a52fd15-58bc-416e-a5e3-75134df27a77,Yes,Trinitas Regional Medical Center,Medical Group,2017-05-20,2025-07-02
b8fa19fe-823b-4ed5-9402-aadc10399969,3b83af94-9e8d-4de8-82eb-cd4f78775595,Yes,Saint Mary's Medical Center,Clinic,2015-09-03,2023-07-25
bce678fc-20cf-4b3d-9501-90a41ab46dbb,41cd1708-682e-4338-9fa4-bc5c4a60dc7a,Yes,Jersey Shore Hospital,Hospital,2015-12-03,2023-02-17
0a58d820-6934-4b04-8fe4-9acdf69381f7,4ee9784c-1f0a-4004-afb4-dd1590ce668e,Yes,Saint Mary's Medical Center,Medical Group,2021-01-30,2025-07-02
0f19d71f-0224-49ce-957f-42c5ef647815,affd32b9-0581-4c02-aca2-6fd9e34435aa,Yes,Princeton Health Group,Hospital,2024-02-02,2025-07-02
16c90ef0-12f2-4185-b2fc-6bb7294ba6c1,2f59ccc1-15e8-4a9b-8190-c31937a8bd0a,Yes,Jersey Shore Hospital,Health System,2016-06-23,2025-05-02
c7281da3-d543-4dd9-9f21-7019cc6819dd,7a24d9ea-6d76-44e3-a460-677d3e471d54,Yes,Saint Mary's Medical Center,Clinic,2015-08-08,2023-11-13
a1c795df-8d7e-45ac-a0e6-84f4335aca93,1d357650-5852-4dea-9a8b-c107962473be,Yes,Trinitas Regional Medical Center,Hospital,2018-03-25,2024-03-31
b36ab199-0eb8-407b-9272-4cdec55e959e,8452ba85-1836-4da8-aa5e-4e8fa31d9e4b,Yes,Newark General Hospital,Health System,2018-05-04,2025-07-02
45723308-ffe5-4387-9e62-bc3e9edca619,c3a23246-6b44-4071-bfc7-df642ee5c877,Yes,Jersey Shore Hospital,Hospital,2017-07-11,2021-07-16
863bb5c8-d5e6-4ce4-9930-b581874eb8a9,ae3071fb-6296-4c6a-aac4-2a22d8a86253,Yes,Hackensack Medical Affiliates,Medical Group,2017-03-05,2024-07-23
c3a7401d-1f3c-40e9-b237-8af669999d61,5074185d-7560-4849-a4f8-8cf13a001880,Yes,Trinitas Regional Medical Center,Health System,2017-09-16,2023-03-19
2e8af784-7d3c-4bcc-a8f5-4b5bd166d518,55d7d615-833e-40b9-a5bb-d51ec5d1baf4,Yes,Trinitas Regional Medical Center,Health System,2023-11-30,2025-07-02
02267b99-642f-4824-b543-a9ae26312cb5,ec8db6d9-cb50-4e9f-bcfe-0e8123226894,No,,,,
8be4e607-719b-4495-8b3f-feb2dd83cb10,6a6b72d3-84c2-4c4f-af4b-6964c4a51286,Yes,Newark General Hospital,Hospital,2021-08-31,2024-10-14
bd94e6ff-18b3-4000-88e9-187ebeb825ba,62d36fff-cdbd-4591-bac4-45ecd5989cc7,Yes,Trinitas Regional Medical Center,Hospital,2022-06-10,2025-07-02
4858bfce-5516-45ca-b76b-7180d95eaae7,bb9cce4f-c82b-414d-bf9b-cb9c961cfccd,Yes,Newark General Hospital,Clinic,2023-05-03,2025-07-02
5cfde69d-c289-4156-b90a-7b6ea1fa4e3f,8bca4526-6c96-4bd6-aed3-73403f7e4059,No,,,,
3ee38e53-5a67-4fa2-875c-cb5f706170a0,175df438-0949-4438-8267-3316765811c4,Yes,Princeton Health Group,Medical Group,2017-11-17,2020-08-20
dea16a28-3309-4607-9a31-63fd19216a13,3ecf2f16-3104-43d6-85dc-bcecc2885293,Yes,Hackensack Medical Affiliates,Hospital,2023-01-11,2025-07-02
93063729-a2df-4c20-a474-d6a824a389f2,5eebbfd0-a444-468b-85ae-b99606bc5777,No,,,,
37547a33-4a48-4286-94bd-2a69eae1fed4,936a5949-4973-4de1-84e2-83ec424d481e,Yes,Princeton Health Group,Hospital,2020-01-28,2025-07-02
62bb46ad-c67a-48f9-b138-dc5703a83b1f,9e91106e-b402-4b26-b24e-a4693b301db7,Yes,Trinitas Regional Medical Center,Clinic,2020-04-14,2022-09-10
9b8a445f-3ab1-4d01-81e7-86f5d4542ab1,fce1a277-f99d-47cc-943c-c67de8c79854,No,,,,
891dce58-3b6d-413c-9bb8-587237584194,f4d306fe-c3ea-47f9-9f7f-1794d213e64b,Yes,Newark General Hospital,Hospital,2023-09-07,2025-07-02
7fa8f3d0-5181-4a21-9864-f82e3cb5a6c2,b178a726-3977-459f-98dc-ac636e4138e5,Yes,Hackensack Medical Affiliates,Health System,2024-06-10,2025-07-02
12bb2c8b-b019-4841-9651-857806cd142d,2646a1c9-a933-42a2-bcd8-ca3c606a526c,Yes,Trinitas Regional Medical Center,Clinic,2017-06-19,2019-03-23
