SpecialityID,ProviderID,ProviderSpecialityCode,ProviderSpecialityType,ProviderSpecialityName,ProviderSpecialityStartDate,ProviderSpecialityEndDate
9854473c-1c10-46ce-8db8-c5709c754905,c67d97ac-5e4e-45bf-87a2-eb77c792098a,208Z00000X,Secondary,Geriatric Medicine,2022-07-31,9999-12-31
63a05473-a183-4389-9920-df26a7e6ef42,b0251206-ebad-4ada-b915-bc78b519de71,208C00000X,Secondary,Cardiology,2017-12-07,9999-12-31
eae509f3-2be0-4a90-bb1f-0ad8e376d0bf,f601e63f-9cfb-49eb-bab4-6143ff5e73e3,208D00000X,Secondary,General Practice,2021-09-26,9999-12-31
c8f2db5a-b968-46c2-987f-d73a4baab707,4b8f17a1-1c6a-4837-9841-f8bc56088bb1,207Q00000X,Primary,Family Medicine,2024-06-15,9999-12-31
d0c6eff8-6492-4b2e-aac6-0517a86c8405,4ea1a4aa-0d3c-475d-a57b-774d49744d15,207V00000X,Primary,Obstetrics & Gynecology,2017-11-13,9999-12-31
14229420-e75b-4f3a-bc40-8b97bbc568de,07081633-fa3a-4fc0-bba2-3a45e8e75464,208D00000X,Secondary,General Practice,2025-01-09,9999-12-31
d44104a3-2b6a-4857-a670-865f70b8bf0a,a2a9aa42-a27a-440e-ae0c-82bd2addc7fb,208Z00000X,Secondary,Geriatric Medicine,2023-11-17,9999-12-31
d5184d43-93b9-46a3-9f76-8f13a424eae5,943bb806-932f-4795-aebd-0e564029b271,207Q00000X,Primary,Family Medicine,2018-08-07,9999-12-31
4944e395-66e3-4e7b-9b13-36c498ef700e,0becf9c1-9fd3-4c2b-958d-2bf0c4026576,208D00000X,Secondary,General Practice,2024-07-26,9999-12-31
d0e56e2e-b3cf-4d89-b354-2c9787e5ac5f,9e87b13e-3ca5-455d-8165-93bd647441a2,207N00000X,Primary,Pediatrics,2021-02-11,9999-12-31
eda2e90f-2b1f-41da-a6f7-5d32b7f7c950,11ef8eba-52ae-45a6-b8e7-5fc4fc13d88d,208Z00000X,Secondary,Geriatric Medicine,2016-02-02,9999-12-31
5e3bea60-79a7-4567-8756-d0774c9b1122,b1735bcf-2aa9-46e7-b91f-90dcb64495ab,208VP0000X,Secondary,Psychiatry,2025-03-01,9999-12-31
07ab51dc-91fb-4be8-9f1f-97af93334b15,6fcbabd5-f0b7-43e8-8edf-3820b243e16b,207Q00000X,Primary,Family Medicine,2018-10-27,9999-12-31
bfeebe24-aac0-4e33-83c1-53b0c8dd57db,94d35eef-e29e-428b-8a2d-b1ca1ec533a8,207N00000X,Primary,Pediatrics,2023-08-22,9999-12-31
1a32012e-860a-436c-a90a-b94bade9f06a,41d7a16e-22bb-466b-b065-91ff268fa9d5,207R00000X,Primary,Internal Medicine,2025-02-18,9999-12-31
18e68fc6-e265-4695-986c-973336f6d473,a0e90b39-9aee-4e2c-8ae8-c00e1fb8db1d,208Z00000X,Secondary,Geriatric Medicine,2022-08-14,9999-12-31
983ea038-800b-40cf-8ce0-0bcd72326aeb,64a5cd5a-5319-434f-a0f8-2c6c5aa64052,207R00000X,Primary,Internal Medicine,2020-07-11,9999-12-31
425f882a-26d0-4969-8d95-7a33b65a9a91,b770da94-0ebe-4574-ba68-4387c18392fa,207Q00000X,Primary,Family Medicine,2020-01-20,9999-12-31
e411ebb1-e75d-4e33-8a0d-436e56c09943,96a66102-b046-4996-981f-5f21c2c5d313,207R00000X,Primary,Internal Medicine,2021-05-20,9999-12-31
2a3dee81-26f2-40ca-adb8-af11610d3d42,236b5472-3c70-4a09-8033-b7f0bef90dc2,208C00000X,Secondary,Cardiology,2022-10-16,9999-12-31
c2207a17-5eee-43c7-8b49-e452e52cbe27,985bf52c-6e03-4276-883f-bfe842929ace,208Z00000X,Secondary,Geriatric Medicine,2017-05-28,9999-12-31
b3fb15e8-ac8a-437c-b505-11e879075f5e,c319da75-1ca5-4a74-bcae-43548cd16be9,208Z00000X,Secondary,Geriatric Medicine,2017-01-21,9999-12-31
83e485ea-0d59-47b5-a87e-52d519d8d05d,f44cc6e3-27b5-4cc3-be29-3741f09f790c,208C00000X,Secondary,Cardiology,2024-07-28,9999-12-31
a23e2dd2-11dc-4568-824a-4141476aedad,02722362-aa33-40ef-b100-1d05b1728752,208Z00000X,Secondary,Geriatric Medicine,2018-08-26,9999-12-31
3fed6069-c36a-4874-ac6f-de80ee5286ed,42d883d2-15db-494b-9f4c-ba4e13c862ca,208D00000X,Secondary,General Practice,2018-01-10,9999-12-31
2c3132c7-ff7f-474f-880c-e418db7013d0,64cf71c9-28cd-4bd6-80ff-6939c1b69fdb,208Z00000X,Secondary,Geriatric Medicine,2017-06-26,9999-12-31
7900d46f-13f9-4008-9689-408d20b02a05,90a58c8c-1681-4357-89e1-0f56ede0fe92,208Z00000X,Secondary,Geriatric Medicine,2024-07-21,9999-12-31
fc2e783e-10f2-4267-98c6-f10077fe33ea,94f77bd8-caf5-4975-ac4d-8d546a3d40b8,208C00000X,Secondary,Cardiology,2018-11-05,9999-12-31
df9f74f8-b888-4807-949f-a9e8554213ba,6dd7fc69-51ee-4a3f-ac2d-9dbdf7ec21d2,207Q00000X,Primary,Family Medicine,2015-10-03,9999-12-31
3c9c1931-8a69-4e76-acaa-10cda1bc7f32,8ac04fae-9f9e-4c24-a57e-7e6e8bf65cb3,207R00000X,Primary,Internal Medicine,2023-08-25,9999-12-31
28d169a0-198f-4e2b-9ace-c66d7e5599e6,4f7d026c-8582-43f5-b0e8-0ee495e4c786,208C00000X,Secondary,Cardiology,2015-09-08,9999-12-31
78b22d4e-79b3-43af-8a1a-7acfb63921a2,4b5e782e-47b7-43ed-8934-a88038750830,207R00000X,Primary,Internal Medicine,2024-05-16,9999-12-31
487120ac-ed8d-4aa9-8eff-7f85e361ba95,b4cbf749-f2c5-45fb-a6da-7ee08ed277a6,208C00000X,Secondary,Cardiology,2017-05-31,9999-12-31
6c471dc2-cc00-4f7f-82d9-7cf862d5435f,da50c959-e92c-402e-8402-e0cd585be7fb,208Z00000X,Secondary,Geriatric Medicine,2015-09-01,9999-12-31
0a80b407-9188-4923-9327-238f9e15416e,4ec16033-0efe-4ae4-9941-c97a72cc4523,208Z00000X,Secondary,Geriatric Medicine,2016-11-12,9999-12-31
e8eeb506-73a7-4108-b98e-c681fb11476e,6d9d396e-d303-4a0c-9f83-da91863951a0,207N00000X,Primary,Pediatrics,2017-02-03,9999-12-31
0677a1bd-5ce5-41f8-9e82-0a4ecfb1f5ad,023237f2-bec0-4f73-bd5d-0eca9f64023e,208C00000X,Secondary,Cardiology,2020-11-16,9999-12-31
16e8ee7e-e83c-45ae-a240-e058eec25d04,b0fd3a88-273a-4382-b8c2-44b7c3bc4c5c,208Z00000X,Secondary,Geriatric Medicine,2015-09-26,9999-12-31
a6b76c8f-65b2-4d9a-83ad-583040c0c76c,755cc04a-979a-4f71-b65a-5e366feeffc8,208C00000X,Secondary,Cardiology,2018-12-03,9999-12-31
f9113365-f685-4d6b-92ea-24cedb2edae6,2a4f43e8-dcfe-401f-8519-a1c3c95e19c7,208VP0000X,Secondary,Psychiatry,2022-11-14,9999-12-31
f7176484-ffc2-4439-b801-b8082b9a45a7,7465b64c-ff53-4a02-a9fe-fbb3f70b7c1d,208Z00000X,Secondary,Geriatric Medicine,2019-02-19,9999-12-31
9ddd0885-6006-4f48-9f14-b76503417db6,28e8f960-24bb-455f-8629-0f3b275a1c7f,208VP0000X,Secondary,Psychiatry,2023-08-04,9999-12-31
c3a08574-c99b-45d0-9b7f-43f851ed1a28,30859fa3-0d0b-495f-827d-db17290667c2,208Z00000X,Secondary,Geriatric Medicine,2019-09-27,9999-12-31
cc724796-6942-47a4-b764-269c03c899b8,c9f8611f-4cc5-4c43-aeb0-1ecbace86669,207V00000X,Primary,Obstetrics & Gynecology,2019-05-28,9999-12-31
f62b7e48-6f6e-4ec5-9044-3d814a26b206,8da87307-8ea6-4f6e-9224-a333b1a67187,207N00000X,Primary,Pediatrics,2022-05-25,9999-12-31
d0560d7e-f81b-417b-b14c-b3c7cc916749,3ccb1ceb-4bfa-4917-9c65-bd0c0242c2aa,207N00000X,Primary,Pediatrics,2016-06-19,9999-12-31
e13af521-f0a8-4f5d-927a-88276c2e93f4,2852eabb-a6a2-499e-a1d0-3de67fbb124b,207V00000X,Primary,Obstetrics & Gynecology,2017-01-25,9999-12-31
8be59bf8-c050-4c7b-b2ca-a64a7a614777,ad58ffa4-129e-4fae-bf30-e09241781921,207R00000X,Primary,Internal Medicine,2016-02-18,9999-12-31
818eb34e-6fbb-40dc-bbf4-8474743b74ac,a6449f2c-7374-4277-a614-cba804f3281b,208Z00000X,Secondary,Geriatric Medicine,2017-02-08,9999-12-31
cc1b0606-d7da-4e49-9265-da4d6d5c9b11,ce8b8d12-180a-4694-a026-4eb71496b64b,208Z00000X,Secondary,Geriatric Medicine,2019-11-25,9999-12-31
b4ac59c2-1e0c-4ea2-a9e7-43a9f1996629,229204af-9adb-4549-a34e-60575dfa13ed,207R00000X,Primary,Internal Medicine,2024-08-17,9999-12-31
14a61f58-0bcf-43c4-8add-b1ea089070bc,98ba5526-edab-4fcc-9943-d9ab697cefb3,208Z00000X,Secondary,Geriatric Medicine,2019-07-07,9999-12-31
72643b96-3938-4240-91ec-6815705be154,bf95ec13-c5cc-41ec-b4a1-ae328b0d3347,207Q00000X,Primary,Family Medicine,2023-12-23,9999-12-31
bd7f1253-bebb-4739-82bd-42c60d90de7e,77045305-e295-4098-ba0e-0d89efd4a5dc,208C00000X,Secondary,Cardiology,2015-10-30,9999-12-31
bae474d3-ea70-4cb2-aac2-ef8faa51fce1,4ded5048-9cd4-4910-aea9-139bb526c228,208D00000X,Secondary,General Practice,2024-04-14,9999-12-31
d24f1299-0f01-4566-a8c6-466045c3404f,02b3506b-1077-49aa-ac99-10840b0f6b13,207V00000X,Primary,Obstetrics & Gynecology,2022-03-07,9999-12-31
fc92605c-5f26-4330-979f-1945128e142a,a713b976-4bf5-4464-bc17-606603a39d35,207N00000X,Primary,Pediatrics,2017-01-21,9999-12-31
44dd1e0f-7d1f-4dac-9e8a-9e085544ce38,16fd6d5f-a8a5-4de1-adf0-bc730f34cb80,208Z00000X,Secondary,Geriatric Medicine,2019-10-26,9999-12-31
75baabec-9000-4b4b-bc40-066df56c2bb2,807f072f-05ef-48d2-9811-c066f07e5106,208D00000X,Secondary,General Practice,2023-08-15,9999-12-31
078034e7-c705-4130-83bf-c04dea0d1bfe,59b470a8-8405-449f-95d7-0cf10b1fa746,207N00000X,Primary,Pediatrics,2021-02-24,9999-12-31
aa543f41-efc6-4831-a940-fe50f84784fc,1402229e-097e-4019-a8cf-28f07b461907,207V00000X,Primary,Obstetrics & Gynecology,2023-07-07,9999-12-31
4b07874c-8ddf-4820-8d7f-c9dcfed80efd,8e0c0dd6-0fdf-4bc8-8318-12f1534a529b,208VP0000X,Secondary,Psychiatry,2023-01-09,9999-12-31
1b5fc6ff-e8f1-4f3e-b8f3-850ccf049a04,4163acd9-a08f-4b6f-9281-c42cf2541e8f,208C00000X,Secondary,Cardiology,2022-05-27,9999-12-31
e5e7c8bf-6949-421a-8eed-61c61143e647,853b8900-3deb-4e82-b2b1-79f7ff45d54f,208Z00000X,Secondary,Geriatric Medicine,2021-05-29,9999-12-31
c0ca64aa-980e-4552-8ba9-0cd08940cd4c,54eda3ba-223f-4d06-8f1a-40e1ba6bbf44,207R00000X,Primary,Internal Medicine,2024-11-01,9999-12-31
d9dde2ed-53d1-4e9c-899c-6aa0e7d90515,4087647d-3116-4266-b3fa-7d132e576e9c,208VP0000X,Secondary,Psychiatry,2021-08-31,9999-12-31
1ea39cb6-08de-46ae-a3a4-8d9ce10fd026,2b4ded5b-9e5b-4f33-bd0b-37f4d5be2a14,207V00000X,Primary,Obstetrics & Gynecology,2015-10-09,9999-12-31
29d30daf-59c6-4eba-8edd-d6f8daa44303,05e3225e-ab1f-415c-bb25-c4cfc2a84e86,208C00000X,Secondary,Cardiology,2018-07-01,9999-12-31
b20391c2-c404-446b-a1fc-2cb378f8ca69,fb9d3e69-ea75-4a79-9a5b-6090b95be763,207R00000X,Primary,Internal Medicine,2016-02-23,9999-12-31
a143be63-fd81-4caf-974c-0ae5e93af7a4,05e8ba35-95bf-4859-9a80-89bf43a84ed9,207N00000X,Primary,Pediatrics,2020-05-03,9999-12-31
2dba651c-3472-47da-bc04-279f8ce49154,5e72454d-f741-43ca-aa15-35ea8cd2ff50,208VP0000X,Secondary,Psychiatry,2024-09-03,9999-12-31
d2d19eb7-83d7-412b-a4a7-ad55da21eeb4,991b1336-7629-40b2-bb8a-7d7ee544826a,207R00000X,Primary,Internal Medicine,2017-06-12,9999-12-31
4b407399-1f25-4551-b3d0-77ba13d5c7f4,5c09736c-dd90-4710-95f9-b277c6e622e7,208C00000X,Secondary,Cardiology,2024-06-02,9999-12-31
e8eb8dda-0bde-455b-aee8-345e5b8de664,6ea133ff-f9c6-46a3-8253-50ea0f4e61b5,207V00000X,Primary,Obstetrics & Gynecology,2018-06-09,9999-12-31
728a5e46-39bd-457f-9ac3-a8c61f3d5a8e,a13569c8-6578-4ff5-9707-5957d5cde9d8,208VP0000X,Secondary,Psychiatry,2022-04-03,9999-12-31
5cd17cca-cc78-4d66-b870-b0086436579e,ddef8efc-6682-45a3-8daa-fe75f94ef454,208Z00000X,Secondary,Geriatric Medicine,2022-11-01,9999-12-31
9accae28-4e45-457a-a7e0-7431faf77208,fb8e1b3b-cd6b-4aa5-8e8a-1596ed81800c,208VP0000X,Secondary,Psychiatry,2020-09-28,9999-12-31
fecf9e13-a900-4229-81e2-896c6f244c2e,b2bfa529-b7e7-45de-b33b-68db89d77472,208VP0000X,Secondary,Psychiatry,2017-03-19,9999-12-31
3bdd37b3-3520-4102-96b7-b0cf27c5f66a,7a2976af-7c29-4647-b0b1-1d73bf047a32,207Q00000X,Primary,Family Medicine,2020-12-01,9999-12-31
77c5b977-5f7c-482b-b7d8-6cab0b07a515,0d86dec5-8489-478f-9b5c-797b3fc29956,207N00000X,Primary,Pediatrics,2019-09-07,9999-12-31
64a7a40b-4b16-498d-a550-3aa48f009586,309474d2-e517-4350-bc39-6a7663a9d8ac,208VP0000X,Secondary,Psychiatry,2021-05-06,9999-12-31
bc4cb0d1-00a8-4a70-a2f4-41d1c6fe9590,a5c46554-6375-47de-bed5-284bb3510476,207R00000X,Primary,Internal Medicine,2025-03-21,9999-12-31
02466f2f-00e6-4406-a649-64d3d5435e4f,2133f47d-5228-47f5-af03-485d32c86ec8,208D00000X,Secondary,General Practice,2023-03-14,9999-12-31
8c8d5903-2adb-41d3-959b-f833bd0c6a8f,c5e2efd1-24c2-481d-aa3f-5186a0b0b564,208D00000X,Secondary,General Practice,2023-04-10,9999-12-31
28b0cdf9-997f-4c7f-a31c-3a8e113af869,486468b9-6ab7-4bd2-bc67-3cd486417390,208Z00000X,Secondary,Geriatric Medicine,2019-05-11,9999-12-31
85ba30e2-4ffe-4efb-976c-808fac330fd9,2fae521a-8600-4cdf-9f6c-ab144ea98796,207Q00000X,Primary,Family Medicine,2022-05-01,9999-12-31
7adf88a9-9509-49d5-a90f-5bb3930310de,63065764-4c26-4bea-b08e-876d0ab8f14c,207R00000X,Primary,Internal Medicine,2020-07-15,9999-12-31
52e80134-af77-4978-819f-f2e26b769b07,0f83daea-d834-4d51-b93f-ccc81828d7d2,207Q00000X,Primary,Family Medicine,2020-02-11,9999-12-31
5fa45dc1-6c61-4d26-a4a9-1168f81c7884,68da3d6d-0904-4ca1-9a81-92fdb31c115b,207R00000X,Primary,Internal Medicine,2015-10-27,9999-12-31
c8755d31-9849-4e52-abbe-506d4f82f749,d44f80cd-2880-407b-b9aa-89fffa0b04fe,207R00000X,Primary,Internal Medicine,2022-02-16,9999-12-31
38a8d29d-ce68-4f18-b83c-f15befdf1b58,2688a773-a42c-4e97-9622-5bb4d4419490,208Z00000X,Secondary,Geriatric Medicine,2017-10-19,9999-12-31
3d425e42-5bc4-4bea-83e2-8dce7b674411,bd889ddc-39fc-45de-a073-8b176df9eb15,208C00000X,Secondary,Cardiology,2022-07-07,9999-12-31
69f9e8c0-2ea5-4132-9e39-3162ff2181d0,47db9d5f-7d2d-4b4e-98b7-774b438e36a1,207N00000X,Primary,Pediatrics,2015-09-11,9999-12-31
b0e8f414-1137-4ded-8e55-33c703ca9861,0e2906fe-0aba-4e1d-99a2-205f0ab780f3,208D00000X,Secondary,General Practice,2024-06-07,9999-12-31
5078c275-5f30-47cd-b50e-c962af53850e,427602b2-2702-4fe8-be05-b22f06715ae5,207R00000X,Primary,Internal Medicine,2025-03-13,9999-12-31
9b375462-b1ae-4274-9c9c-de3f3e647d10,75cb6445-6e1f-4bdc-91b7-32adb510ead2,207R00000X,Primary,Internal Medicine,2015-12-23,9999-12-31
b51dd36c-dc19-464a-8ba5-a7e85cafc76c,38001740-51c8-4d2a-8463-e5350c25d128,208D00000X,Secondary,General Practice,2017-05-16,9999-12-31
c69a8df7-094d-478c-bc14-65dd5281979a,83f832ee-7452-4337-8aef-97ea023a7793,207N00000X,Primary,Pediatrics,2015-10-13,9999-12-31
cb4b3b68-78fd-48d5-9f24-44d1d875c8c2,11750dd6-7a14-4256-8957-bb536e9dcd32,208C00000X,Secondary,Cardiology,2022-10-28,9999-12-31
bc125ce9-0a7c-4123-b6ac-22c5a473748d,7cd6041f-4a54-4723-9208-cab1459a3362,207R00000X,Primary,Internal Medicine,2016-05-06,9999-12-31
adf47484-ba1b-4adc-845a-73aacb592da0,6b7dee77-5c11-457b-908b-22337fc58125,208Z00000X,Secondary,Geriatric Medicine,2018-02-13,9999-12-31
e8b5857d-4e67-40f6-88c3-7cabcaede448,bb4eba45-e0c3-43f7-b2ab-fc7d8ee3d970,208VP0000X,Secondary,Psychiatry,2020-07-02,9999-12-31
38548751-76e8-4a64-a75f-01a6e462b4d0,cb4c5d1b-39fe-422a-844a-f4740da83892,207N00000X,Primary,Pediatrics,2017-12-20,9999-12-31
415ef291-c9a0-4c4d-b79f-ee1fc102cf8c,70c75069-4d99-47e0-96a5-f00a2016beb0,208C00000X,Secondary,Cardiology,2017-10-23,9999-12-31
039e508e-3658-4870-9e7d-f373ffb9cbeb,ca633dab-1d2a-4ec8-85f3-1c8993eaf8e8,207R00000X,Primary,Internal Medicine,2023-02-11,9999-12-31
45561026-3b7d-4477-a0a7-be6bfc3301d9,6085f830-1659-4b8b-9479-fa8478c0f75b,207V00000X,Primary,Obstetrics & Gynecology,2024-06-18,9999-12-31
1a1c91d8-96a9-4986-8015-431d174c8521,7bbb0dad-2dd0-4077-a423-96a13e0283d3,208D00000X,Secondary,General Practice,2020-10-18,9999-12-31
30f022f0-11e2-42cd-9d11-d5458ed0efe3,d1ecc235-7e2b-4bd4-afde-4c80f75cae02,207N00000X,Primary,Pediatrics,2018-03-25,9999-12-31
3bfae10b-7149-426d-8948-db73bc79d816,0c4538c4-49a0-40f9-9d6e-a9a98fde7fab,207V00000X,Primary,Obstetrics & Gynecology,2023-11-30,9999-12-31
8c6853c9-5d13-4dc7-ac59-ceabbe3b5e3f,f76a8267-5d1d-4845-b0d1-eaef661162e1,208D00000X,Secondary,General Practice,2024-11-25,9999-12-31
737fc98a-c686-40cb-916f-1334a9d318c5,e878fee8-46f7-4e15-9b22-1ec6ee308105,207N00000X,Primary,Pediatrics,2025-06-03,9999-12-31
e1383fed-12f1-4c9f-89a9-078e8f0a2e19,283ab112-96c0-4810-9e89-81db91636596,208C00000X,Secondary,Cardiology,2023-10-26,9999-12-31
1c99a55c-12ce-4db7-a594-57198c5ead22,6ee1f784-5398-4d93-a95a-2c370c66e2ed,207Q00000X,Primary,Family Medicine,2024-07-05,9999-12-31
1b31824e-24d2-4be7-9195-d2eeacd48951,2719b362-2949-4408-8126-e35afbcf6a6c,208C00000X,Secondary,Cardiology,2021-06-07,9999-12-31
83d0ae60-4e5c-4356-864b-3e70c1c42075,bf516424-8b9b-49f8-854f-3e6d2821936d,207V00000X,Primary,Obstetrics & Gynecology,2025-05-17,9999-12-31
58b11446-d537-4968-bd21-ef017e9b56c0,4ac4a3f2-25eb-42ef-b6d7-c2be79d96acd,207Q00000X,Primary,Family Medicine,2025-06-28,9999-12-31
1754ab5a-e0c6-4fc3-a1ca-67e23f7263d3,abcfd6b1-e842-4734-abc2-d79dcab28bf4,207N00000X,Primary,Pediatrics,2018-01-14,9999-12-31
5c355ccf-ec7d-41d6-a25b-2eed277c56bf,28cebf69-2f73-48be-9cbb-601db6825da8,207N00000X,Primary,Pediatrics,2018-08-15,9999-12-31
b4767694-34ae-4e9d-91d3-bc543bd45c3b,ec0a0a23-72b5-4fc8-a8c2-d3625ebe7fe1,207Q00000X,Primary,Family Medicine,2017-10-08,9999-12-31
193fefc8-d952-4389-8470-4aadf9706f95,58df1b14-840e-46f2-b0d3-f4dfb6ebe41d,208D00000X,Secondary,General Practice,2017-12-17,9999-12-31
505aec4d-5ddf-4b27-a4ca-787bf2c6daf3,b33f2bc5-cd9f-48ec-8ee3-f954212f6d11,208C00000X,Secondary,Cardiology,2017-09-18,9999-12-31
c3221509-6484-4e94-9c08-49bd6ba7d1fc,494b4716-9693-4c8e-bb0b-63e8e7fea2c9,207V00000X,Primary,Obstetrics & Gynecology,2017-05-01,9999-12-31
9fbdc276-820d-4aa1-b1ff-87bf71839ef5,8a899894-05fe-4066-9e08-8015c07d58d5,207N00000X,Primary,Pediatrics,2021-09-22,9999-12-31
1ff942c4-fbd2-4176-8dca-50e3e3497704,c214f79f-36d2-43b0-8b8a-687b9f8c398c,207R00000X,Primary,Internal Medicine,2017-11-17,9999-12-31
6590ed28-0571-46cb-97dc-49e29b0c8109,d882c8de-5467-46ad-adf5-86d06c122294,207N00000X,Primary,Pediatrics,2023-03-01,9999-12-31
12861089-fd4a-4e1b-8592-25eab6cd58eb,b016c948-e740-42a2-99b4-4fcc5a08beb2,207R00000X,Primary,Internal Medicine,2022-07-17,9999-12-31
9aaf509c-bd2d-4f36-ba55-88872babea37,ac04edae-c34d-456c-8c0b-b3a8007fba64,208VP0000X,Secondary,Psychiatry,2025-03-16,9999-12-31
ffa8bf73-8037-47b5-bb58-e406d33e03db,879dbfe6-2de1-4d4c-a5ca-9587149de5b4,207N00000X,Primary,Pediatrics,2021-05-20,9999-12-31
9232d20b-711b-4218-8142-b17bfcf84141,c1ca49f3-aaf9-4533-91e5-93dc5c053746,207Q00000X,Primary,Family Medicine,2020-05-15,9999-12-31
905b9a7e-e02b-454f-a075-d91641d496fe,f1996a76-54a8-4d6a-ab8c-39e29bcb818f,208D00000X,Secondary,General Practice,2024-08-27,9999-12-31
170a61ff-ba02-4157-ac67-b23f569f848f,39bd1a18-945c-42fe-8491-3722c223e0a9,207R00000X,Primary,Internal Medicine,2018-08-27,9999-12-31
3c073c3b-3c96-43ed-a981-6e2740fb0487,48e07bb9-db16-49e8-b0c5-af1ba817f4fe,208VP0000X,Secondary,Psychiatry,2021-06-17,9999-12-31
cca67454-fba9-4012-beac-feb273e0ebcf,94d635af-8686-45fa-bbd2-a36b5adfddba,207N00000X,Primary,Pediatrics,2021-07-08,9999-12-31
4fa5e56e-5541-4c31-afe8-4f69408840ca,5e7f85e9-5ee2-4976-a43a-2804c6e08968,208D00000X,Secondary,General Practice,2016-12-21,9999-12-31
360c6b5e-9237-40ac-a2e6-a42e0a01ee02,a9096ff8-180f-4607-b4e2-4126a52ce215,208Z00000X,Secondary,Geriatric Medicine,2018-09-23,9999-12-31
1cb9430d-e5c9-45dc-8e52-b7a41a392901,c642b697-17be-4a95-bbd9-8ac393985e7a,207Q00000X,Primary,Family Medicine,2020-05-08,9999-12-31
a7399ae1-e826-4528-875d-b4250b872577,7e9c0792-fc05-481d-8ae9-52020aca128e,207R00000X,Primary,Internal Medicine,2021-02-23,9999-12-31
56332ec0-a72b-466a-b178-20ad98b74f47,444b399b-7e5c-4bfa-a6a6-b9992b08ada4,207N00000X,Primary,Pediatrics,2022-09-15,9999-12-31
3e030228-f830-4aaf-be8c-1eeeb27b94fe,2ec6b5f8-49c9-47e4-9c84-e5e763d83595,208VP0000X,Secondary,Psychiatry,2020-10-19,9999-12-31
3fd0c938-4702-4fb1-afa7-058a9ded5851,666d7dab-8cc6-4e92-b438-b6c550dc80a6,208Z00000X,Secondary,Geriatric Medicine,2021-01-03,9999-12-31
cef5e96c-cce1-476b-8414-0b40d698967e,771c0164-c90b-42ca-8612-935c11b162ff,207R00000X,Primary,Internal Medicine,2015-09-17,9999-12-31
462da425-258e-4462-b674-0b6de5f6fa4d,b8df165a-b2dc-48c8-b4f0-55d2f48b6c8d,208VP0000X,Secondary,Psychiatry,2022-05-26,9999-12-31
7509ba0b-b34f-40da-8a5a-33149b53bac3,ec0badcf-a9aa-4d3e-a746-73f5f4cbefb9,207N00000X,Primary,Pediatrics,2022-01-03,9999-12-31
6eadb6fe-40e9-4d5d-ab78-777c6b2e7368,9e208879-1184-44c5-b2ec-0aff0da4663d,207N00000X,Primary,Pediatrics,2020-11-03,9999-12-31
8088acf8-e4a9-4211-b91b-71cd67f2c665,42552847-2367-4528-aed3-9a414c99f96d,207R00000X,Primary,Internal Medicine,2019-10-27,9999-12-31
e5743dbd-e830-4141-836d-2e2ea3ab090f,b7901b4a-21bf-4449-922d-a856bb9f2f27,207V00000X,Primary,Obstetrics & Gynecology,2023-12-10,9999-12-31
5b25257c-0f4f-487b-8272-325bb1ae19a6,ae274bc2-4cda-4439-a62e-3a5358159ff5,208VP0000X,Secondary,Psychiatry,2020-02-29,9999-12-31
f2997d21-c304-4108-8db2-81c444cd32f9,e1435a53-540f-40da-9cbb-cf58abaa8f60,208VP0000X,Secondary,Psychiatry,2022-05-10,9999-12-31
bed95efa-1ad2-484f-858c-2027fc394062,546fcabf-d874-4284-802c-42f95e3f688c,207Q00000X,Primary,Family Medicine,2021-11-24,9999-12-31
e00a59ad-40b5-438b-b93f-47ac481754c5,28e6b0fb-cccd-4147-be64-3d514ae0d51f,208Z00000X,Secondary,Geriatric Medicine,2021-05-25,9999-12-31
8b4b7355-4dcc-46e8-9f0f-f7d29c508c8d,982f05f5-bf6a-4ef8-9f72-fe8e029aeed8,208Z00000X,Secondary,Geriatric Medicine,2017-09-03,9999-12-31
59753b3b-6e9b-4be8-a7ce-438034d401ec,164e5172-7350-40ba-a1b0-2602ec506a7e,208Z00000X,Secondary,Geriatric Medicine,2022-07-18,9999-12-31
b9b79715-d9ac-4cdd-a25b-80ff34342ff0,928b8e7d-16ba-484d-901d-01188ab04b13,207R00000X,Primary,Internal Medicine,2016-06-07,9999-12-31
3da75ea8-bfd7-484a-9bc7-f03e7a77c8ea,b932d6a9-af3b-406e-86c1-8d3d87a89bfa,208C00000X,Secondary,Cardiology,2018-03-05,9999-12-31
65e530d2-83e7-46e4-a7cb-f16a432802fa,8305f3b8-ddc4-452b-8fe3-42ac65f594fe,208Z00000X,Secondary,Geriatric Medicine,2022-02-02,9999-12-31
e61546f3-2b4d-41c4-bd12-2628931c33ab,7efa8e7a-2849-4ec2-bb76-82250e03a1b3,207V00000X,Primary,Obstetrics & Gynecology,2016-03-28,9999-12-31
852d3c26-1327-4906-82c6-04d7412a690d,2018c310-c2f9-49a5-85b4-865d04979ac3,208C00000X,Secondary,Cardiology,2018-12-10,9999-12-31
c9a759dc-1b63-4ee8-973b-48ac1e064b0e,0a47da03-0c68-41f6-8b2a-778c464896c8,208D00000X,Secondary,General Practice,2016-05-18,9999-12-31
b04191df-4749-441b-bb30-e87c2391cc8a,6c4bcfc2-c7d2-4325-9311-637b74505630,208VP0000X,Secondary,Psychiatry,2019-03-01,9999-12-31
